year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,1,1,1607,12,1735,20,B6,N184JB,12,JFK,SYR,58,209,16,7
2013,1,1,1607,84,1711,78,UA,N435UA,465,EWR,BOS,35,200,16,7
2013,1,1,1608,33,2002,72,AA,N3GKAA,763,LGA,DFW,249,1389,16,8
2013,1,1,1608,8,1953,28,AA,N3DYAA,1467,LGA,MIA,171,1096,16,8
2013,1,1,1610,15,1852,18,DL,N362NW,1939,LGA,DEN,235,1620,16,10
2013,1,1,1611,10,2010,29,UA,N76504,1635,EWR,PHX,328,2133,16,11
2013,1,1,1615,13,1748,20,EV,N36915,4406,EWR,PIT,73,319,16,15
2013,1,1,1619,-6,1912,17,MQ,N537MQ,4661,LGA,ATL,136,762,16,19
2013,1,1,1620,0,1945,23,UA,N18119,1178,EWR,IAH,242,1400,16,20
2013,1,1,1621,33,1904,34,DL,N704X,95,JFK,ATL,130,760,16,21
2013,1,1,1623,3,2002,3,US,N550UW,35,JFK,PHX,317,2153,16,23
2013,1,1,1625,35,2054,4,AA,N630AA,1635,JFK,SJU,188,1598,16,25
2013,1,1,1626,-4,2007,15,B6,N804JB,675,JFK,LAX,370,2475,16,26
2013,1,1,1626,-4,1855,2,DL,N361NW,702,JFK,DTW,108,509,16,26
2013,1,1,1627,88,1925,80,B6,N599JB,63,JFK,TPA,159,1005,16,27
2013,1,1,1628,64,1740,59,EV,N14959,4133,EWR,IAD,53,212,16,28
2013,1,1,1630,42,1902,67,EV,N22909,4352,EWR,CVG,121,569,16,30
2013,1,1,1631,14,1740,13,EV,N14972,4299,EWR,DCA,48,199,16,31
2013,1,1,1631,1,1935,-15,UA,N75425,1726,EWR,SAN,346,2425,16,31
2013,1,1,1632,-3,1903,23,WN,N258WN,190,LGA,STL,181,888,16,32
2013,1,1,1632,-3,1824,14,MQ,N507MQ,3695,EWR,ORD,139,719,16,32
2013,1,1,1634,8,1913,21,UA,N27213,69,EWR,DEN,247,1605,16,34
2013,1,1,1635,5,1830,20,UA,N16701,162,EWR,CLE,84,404,16,35
2013,1,1,1637,52,1858,39,9E,N604LR,3321,JFK,MSP,173,1029,16,37
2013,1,1,1639,82,1815,96,EV,N16561,4580,EWR,MKE,140,725,16,39
2013,1,1,1640,0,1859,9,MQ,N723MQ,4540,LGA,DTW,106,502,16,40
2013,1,1,1642,32,1944,25,UA,N17229,1587,EWR,RSW,161,1068,16,42
2013,1,1,1645,6,1832,16,EV,N13538,4336,EWR,GSO,89,445,16,45
2013,1,1,1649,10,1937,26,EV,N14960,4705,EWR,ATL,139,746,16,49
2013,1,1,1650,35,2009,56,B6,N564JB,985,LGA,TPA,162,1010,17,50
2013,1,1,1651,1,2000,-4,B6,N665JB,185,JFK,SAN,349,2446,17,51
2013,1,1,1652,12,2030,35,AA,N565AA,773,LGA,DFW,252,1389,17,52
2013,1,1,1654,10,1752,-1,EV,N27962,4539,EWR,MHT,38,209,17,54
2013,1,1,1655,34,1804,40,EV,N19554,3260,EWR,ALB,36,143,17,55
2013,1,1,1655,-5,1953,3,AA,N5DRAA,575,JFK,EGE,280,1747,17,55
2013,1,1,1657,7,1921,41,WN,N462WN,2773,EWR,STL,181,872,17,57
2013,1,1,1657,27,1948,22,UA,N17105,1609,EWR,MCO,148,937,17,57
2013,1,1,1701,-9,2026,11,AA,N3FUAA,695,JFK,AUS,247,1521,17,1
2013,1,1,1701,1,1856,16,UA,N418UA,689,LGA,ORD,144,733,17,1
2013,1,1,1702,2,2044,16,UA,N16632,1259,LGA,IAH,234,1416,17,2
2013,1,1,1705,0,2054,44,AA,N4WRAA,1905,EWR,DFW,251,1372,17,5
2013,1,1,1705,-5,1924,9,US,N188US,1447,LGA,CLT,110,544,17,5
2013,1,1,1707,2,1928,-12,DL,N3730B,2121,EWR,ATL,121,746,17,7
2013,1,1,1707,7,2006,6,UA,N543UA,342,EWR,LAX,334,2454,17,7
2013,1,1,1708,8,2037,32,WN,N778SW,1066,EWR,HOU,245,1411,17,8
2013,1,1,1711,21,1820,14,EV,N15986,4194,EWR,BTV,48,266,17,11
2013,1,1,1711,36,1918,33,B6,N228JB,1085,JFK,CLT,112,541,17,11
2013,1,1,1711,71,2005,68,B6,N579JB,369,LGA,PBI,149,1035,17,11
2013,1,1,1712,12,2042,6,UA,N485UA,635,EWR,SAT,242,1569,17,12
2013,1,1,1713,13,2006,-8,B6,N346JB,15,JFK,FLL,156,1069,17,13
2013,1,1,1716,91,2140,61,B6,N651JB,703,JFK,SJU,183,1598,17,16
2013,1,1,1716,7,1902,16,UA,N19130,1623,EWR,ORD,143,719,17,16
2013,1,1,1717,-3,1920,10,AA,N539AA,345,LGA,ORD,141,733,17,17
2013,1,1,1718,8,2154,-7,B6,N507JB,699,JFK,SJU,189,1598,17,18
2013,1,1,1719,-1,1908,3,MQ,N713MQ,4479,LGA,RDU,80,431,17,19
2013,1,1,1720,-5,2121,16,DL,N723TW,513,JFK,LAX,363,2475,17,20
2013,1,1,1725,-5,1929,3,US,N680AW,449,EWR,CLT,104,529,17,25
2013,1,1,1725,5,2045,24,UA,N17122,1712,EWR,IAH,235,1400,17,25
2013,1,1,1726,-4,2054,4,AA,N386AA,543,JFK,MIA,157,1089,17,26
2013,1,1,1727,2,2043,3,AA,N377AA,145,JFK,SAN,357,2446,17,27
2013,1,1,1728,88,2004,107,EV,N13903,3843,EWR,SDF,135,642,17,28
2013,1,1,1729,11,2052,-3,UA,N14120,1284,EWR,SFO,360,2565,17,29
2013,1,1,1730,0,2013,14,FL,N967AT,623,LGA,ATL,128,762,17,30
2013,1,1,1730,0,2126,16,B6,N618JB,179,JFK,PHX,323,2153,17,30
2013,1,1,1730,1,2039,-19,UA,N77296,1715,EWR,SEA,344,2402,17,30
2013,1,1,1732,62,2028,123,EV,N16911,4092,EWR,DAY,119,533,17,32
2013,1,1,1736,56,2047,46,B6,N329JB,139,JFK,RSW,176,1074,17,36
2013,1,1,1739,-6,1956,3,DL,N965DL,2331,LGA,DTW,93,502,17,39
2013,1,1,1740,70,2102,68,DL,N369NW,2139,LGA,MIA,167,1096,17,40
2013,1,1,1743,88,1925,66,9E,N8515F,3651,JFK,RDU,72,427,17,43
2013,1,1,1744,24,2052,27,B6,N658JB,163,JFK,TPA,160,1005,17,44
2013,1,1,1744,-1,1925,10,WN,N8324A,128,LGA,MDW,137,725,17,44
2013,1,1,1745,-4,1943,34,B6,N216JB,1307,JFK,IAD,65,228,17,45
2013,1,1,1751,6,2044,4,B6,N527JB,9,JFK,MCO,141,944,18,51
2013,1,1,1751,6,2015,65,WN,N764SW,3384,EWR,MDW,148,711,18,51
2013,1,1,1753,8,2058,21,B6,N630JB,391,LGA,MCO,144,950,18,53
2013,1,1,1756,31,2036,17,UA,N523UA,376,EWR,MCO,140,937,18,56
2013,1,1,1757,54,1904,51,EV,N14998,4373,EWR,DCA,45,199,18,57
2013,1,1,1758,9,2020,37,UA,N37274,1676,EWR,ORD,135,719,18,58
2013,1,1,1759,0,1957,8,EV,N13566,4581,EWR,CMH,95,463,18,59
2013,1,1,1802,1,2125,-12,UA,N75429,1165,EWR,LAX,340,2454,18,2
2013,1,1,1803,37,2011,37,EV,N13958,4382,EWR,DTW,104,488,18,3
2013,1,1,1803,103,2008,138,MQ,N504MQ,4622,LGA,BNA,154,764,18,3
2013,1,1,1803,3,2021,20,US,N510UW,373,JFK,CLT,100,541,18,3
2013,1,1,1805,8,2117,-2,UA,N39463,1152,EWR,PDX,336,2434,18,5
2013,1,1,1806,-4,2002,17,MQ,N711MQ,4484,LGA,BNA,152,764,18,6
2013,1,1,1807,29,2251,NULL,UA,N31412,1228,EWR,SAN,NULL,2425,18,7
2013,1,1,1811,12,2132,14,UA,N482UA,618,EWR,DFW,228,1372,18,11
2013,1,1,1814,74,2051,116,EV,N19966,4202,EWR,STL,177,872,18,14
2013,1,1,1815,290,2120,338,EV,N17185,4417,EWR,OMA,213,1134,18,15
2013,1,1,1815,10,1928,8,WN,N266WN,731,LGA,BWI,46,185,18,15
2013,1,1,1816,11,2013,18,MQ,N8EGMQ,4626,LGA,CMH,93,479,18,16
2013,1,1,1816,16,2101,11,UA,N522UA,638,EWR,LAS,307,2227,18,16
2013,1,1,1817,-3,2008,3,AA,N3AXAA,353,LGA,ORD,138,733,18,17
2013,1,1,1820,0,2216,26,AA,N3FMAA,119,EWR,LAX,366,2454,18,20
2013,1,1,1825,-4,2056,3,9E,N906XJ,3286,JFK,DTW,107,509,18,25
2013,1,1,1825,-4,2046,14,US,N460UW,1973,EWR,CLT,106,529,18,25
2013,1,1,1826,16,2132,2,AA,N3DWAA,1611,LGA,MIA,153,1096,18,26
2013,1,1,1827,-2,2105,9,UA,N39728,1139,EWR,DEN,246,1605,18,27
2013,1,1,1828,23,2023,32,EV,N11119,4334,LGA,CLE,80,419,18,28
2013,1,1,1830,1,2131,6,UA,N33714,1684,EWR,PBI,152,1023,18,30
2013,1,1,1832,9,1948,8,EV,N13988,4326,EWR,PWM,48,284,18,32
2013,1,1,1832,4,2144,0,UA,N18220,1075,EWR,SNA,342,2434,18,32
2013,1,1,1834,-6,2027,7,MQ,N517MQ,3730,EWR,ORD,137,719,18,34
2013,1,1,1834,34,2014,32,UA,N467UA,668,LGA,ORD,123,733,18,34
2013,1,1,1836,70,2107,94,EV,N14543,4179,EWR,CVG,123,569,18,36
2013,1,1,1840,4,2022,12,B6,N281JB,130,JFK,BUF,70,301,18,40
2013,1,1,1840,-5,2055,25,MQ,N725MQ,4517,LGA,CRW,96,444,18,40
2013,1,1,1842,260,1958,263,EV,N18120,4633,EWR,BTV,46,266,18,42
2013,1,1,1842,13,2144,8,UA,N14214,1292,EWR,FLL,149,1065,18,42
2013,1,1,1843,-7,2052,2,AA,N594AA,2019,LGA,STL,169,888,18,43
2013,1,1,1843,8,2339,-7,DL,N900PC,329,JFK,SJU,192,1598,18,43
2013,1,1,1846,61,2147,52,AA,N3ESAA,785,LGA,DFW,223,1389,18,46
2013,1,1,1848,63,2238,78,AA,N332AA,177,JFK,SFO,361,2586,18,48
2013,1,1,1849,-11,2131,2,FL,N920AT,645,LGA,ATL,134,762,18,49
2013,1,1,1850,0,2142,1,9E,N908XJ,3364,JFK,MSY,207,1182,19,50
2013,1,1,1850,0,2249,9,VX,N638VA,29,JFK,SFO,364,2586,19,50
2013,1,1,1854,24,2055,40,MQ,N518MQ,4674,LGA,CLE,87,419,19,54
2013,1,1,1855,7,2203,3,UA,N36207,1128,LGA,IAH,231,1416,19,55
2013,1,1,1856,131,2212,127,AA,N323AA,181,JFK,LAX,336,2475,19,56
2013,1,1,1856,1,2142,0,DL,N173DZ,951,JFK,ATL,132,760,19,56
2013,1,1,1900,15,2212,-15,B6,N523JB,91,JFK,OAK,330,2576,19,0
2013,1,1,1905,5,2311,10,DL,N727TW,853,JFK,SFO,361,2586,19,5
2013,1,1,1909,-3,2239,2,B6,N559JB,87,JFK,SLC,291,1990,19,9
2013,1,1,1910,1,2126,40,EV,N13978,3807,EWR,BNA,159,748,19,10
2013,1,1,1910,0,2126,19,9E,N925XJ,3359,JFK,ORD,141,740,19,10
2013,1,1,1910,15,2118,15,US,N540UW,1491,LGA,CLT,107,544,19,10
2013,1,1,1911,1,2050,-5,MQ,N737MQ,4569,LGA,RDU,81,431,19,11
2013,1,1,1912,4,2242,-15,UA,N432UA,927,EWR,PHX,309,2133,19,12
2013,1,1,1915,11,2242,-4,UA,N76503,1606,EWR,SFO,351,2565,19,15
2013,1,1,1919,19,2125,18,EV,N14558,3267,EWR,CLT,105,529,19,19
2013,1,1,1921,1,2315,-4,DL,N375DA,541,JFK,PHX,314,2153,19,21
2013,1,1,1923,46,2139,54,EV,N23139,4125,EWR,GRR,116,605,19,23
2013,1,1,1923,24,2239,5,B6,N552JB,171,JFK,SMF,333,2521,19,23
2013,1,1,1925,25,2259,21,DL,N624AG,87,JFK,LAX,332,2475,19,25
2013,1,1,1926,16,2258,43,AA,N4XFAA,2075,EWR,DFW,248,1372,19,26
2013,1,1,1929,9,3,-4,UA,N27205,1071,EWR,BQN,192,1585,19,29
2013,1,1,1930,105,2233,81,DL,N3764D,503,JFK,SAN,333,2446,19,30
2013,1,1,1934,129,2126,151,MQ,N909MQ,4255,JFK,BNA,154,765,19,34
2013,1,1,1935,5,2223,40,EV,N12157,4085,EWR,OMA,209,1134,19,35
2013,1,1,1937,32,2250,25,AA,N327AA,21,JFK,LAX,332,2475,19,37
2013,1,1,1938,155,2109,166,EV,N18557,4300,EWR,RIC,68,277,19,38
2013,1,1,1939,59,29,NULL,9E,N905XJ,3325,JFK,DFW,NULL,1391,19,39
2013,1,1,1940,35,2033,12,UA,N580UA,698,EWR,BOS,36,200,19,40
2013,1,1,1941,1,2231,-10,B6,N632JB,381,LGA,FLL,152,1076,19,41
2013,1,1,1942,157,2124,174,MQ,N835MQ,4410,JFK,DCA,60,213,19,42
2013,1,1,1945,5,2247,16,9E,N913XJ,3361,JFK,JAX,129,828,19,45
2013,1,1,1946,16,2148,14,EV,N34110,4532,EWR,CHS,106,628,19,46
2013,1,1,1949,50,2237,44,B6,N640JB,711,JFK,LAS,309,2248,19,49
2013,1,1,1952,22,2358,NULL,EV,N11194,4333,EWR,TUL,NULL,1215,20,52
2013,1,1,1952,22,2257,6,UA,N76523,1416,EWR,SEA,342,2402,20,52
2013,1,1,1957,12,2307,-22,B6,N652JB,645,JFK,SFO,337,2586,20,57
2013,1,1,1957,-3,2321,11,UA,N817UA,299,EWR,DFW,233,1372,20,57
2013,1,1,1959,29,2331,25,DL,N319NB,1181,JFK,SAT,251,1587,20,59
2013,1,1,1959,-1,2310,3,UA,N76514,1233,EWR,IAH,232,1400,20,59
2013,1,1,2000,30,2255,75,EV,N12567,4361,EWR,TYS,138,631,20,0
2013,1,1,2002,7,2306,-4,AA,N3GSAA,1709,LGA,MIA,159,1096,20,2
2013,1,1,2003,3,2302,-9,UA,N11206,1680,EWR,MIA,154,1085,20,3
2013,1,1,2006,216,2230,222,EV,N14972,4644,EWR,SAV,121,708,20,6
2013,1,1,2006,6,2132,2,UA,N12218,1271,LGA,ORD,126,733,20,6
2013,1,1,2008,73,2223,83,MQ,N527MQ,4649,LGA,MSP,163,1020,20,8
2013,1,1,2009,121,2145,123,EV,N14143,4440,EWR,PIT,65,319,20,9
2013,1,1,2015,10,2149,5,9E,N931XJ,3320,JFK,BUF,62,301,20,15
2013,1,1,2016,46,NULL,NULL,EV,N14168,4204,EWR,OKC,NULL,1325,20,16
2013,1,1,2016,36,2215,50,MQ,N509MQ,3783,JFK,CMH,99,483,20,16
2013,1,1,2017,42,2223,47,9E,N8444F,3899,JFK,CLE,91,425,20,17
2013,1,1,2017,2,2318,-3,B6,N593JB,47,JFK,FLL,149,1069,20,17
2013,1,1,2021,-4,2351,10,B6,N203JB,1069,JFK,AUS,255,1521,20,21
2013,1,1,2023,38,2240,34,9E,N602LR,3352,JFK,CVG,118,589,20,23
2013,1,1,2024,109,2328,91,B6,N607JB,359,JFK,BUR,328,2465,20,24
2013,1,1,2025,-3,2358,7,UA,N76516,1615,EWR,AUS,248,1504,20,25
2013,1,1,2026,22,2157,24,EV,N11189,4224,EWR,MKE,130,725,20,26
2013,1,1,2026,56,2319,50,B6,N558JB,39,JFK,PBI,150,1028,20,26
2013,1,1,2026,31,2205,45,WN,N957WN,195,EWR,MDW,134,711,20,26
2013,1,1,2030,-5,2354,12,B6,N192JB,629,JFK,HOU,245,1428,20,30
2013,1,1,2030,0,2308,10,B6,N267JB,115,JFK,MSY,195,1182,20,30
2013,1,1,2031,1,2344,9,UA,N822UA,834,EWR,IAH,223,1400,20,31
2013,1,1,2035,5,2337,-28,UA,N38268,1482,EWR,LAX,333,2454,20,35
2013,1,1,2037,27,2224,34,EV,N15572,4356,EWR,RDU,78,416,20,37
2013,1,1,2040,0,2317,3,B6,N184JB,619,JFK,JAX,131,828,20,40
2013,1,1,2046,11,2144,-29,9E,N916XJ,3357,JFK,DCA,43,213,20,46
2013,1,1,2050,51,2229,45,MQ,N853MQ,4423,JFK,RDU,83,427,21,50
2013,1,1,2052,23,2349,-1,B6,N536JB,165,JFK,PDX,331,2454,21,52
2013,1,1,2052,7,2357,-2,B6,N535JB,147,JFK,RSW,163,1074,21,52
2013,1,1,2053,-2,2254,4,MQ,N730MQ,4573,LGA,DTW,102,502,21,53
2013,1,1,2056,52,2156,44,EV,N12540,4170,EWR,ALB,31,143,21,56
2013,1,1,2056,72,2210,61,EV,N11536,4692,EWR,IAD,51,212,21,56
2013,1,1,2056,-4,2240,5,MQ,N856MQ,4507,LGA,RDU,77,431,21,56
2013,1,1,2057,-3,2237,17,MQ,N521MQ,3744,EWR,ORD,133,719,21,57
2013,1,1,2058,-2,2342,25,EV,N14953,4088,EWR,SDF,136,642,21,58
2013,1,1,2058,-2,2235,5,WN,N509SW,946,LGA,MDW,134,725,21,58
2013,1,1,2058,-2,8,9,UA,N27724,1241,EWR,TPA,159,997,21,58
2013,1,1,2100,0,2307,17,MQ,N0EGMQ,4584,LGA,CLT,101,544,21,0
2013,1,1,2101,11,2156,-6,B6,N587JB,1020,JFK,BOS,34,187,21,1
2013,1,1,2107,27,2354,-5,B6,N779JB,677,JFK,LAX,323,2475,21,7
2013,1,1,2108,11,25,-14,UA,N17245,1517,EWR,SFO,354,2565,21,8
2013,1,1,2110,50,2340,55,MQ,N532MQ,4662,LGA,ATL,127,762,21,10
2013,1,1,2115,5,2240,17,EV,N15986,4119,EWR,RIC,65,277,21,15
2013,1,1,2115,255,2330,250,9E,N924XJ,3347,JFK,CVG,115,589,21,15
2013,1,1,2116,6,2202,-10,EV,N15912,4404,EWR,PVD,28,160,21,16
2013,1,1,2119,109,2358,142,EV,N13123,4543,EWR,DSM,200,1017,21,19
2013,1,1,2121,41,6,43,B6,N307JB,227,EWR,MCO,143,937,21,21
2013,1,1,2122,-3,2312,22,MQ,N1EAMQ,4660,LGA,BNA,153,764,21,22
2013,1,1,2128,3,2243,3,MQ,N810MQ,4449,JFK,DCA,54,213,21,28
2013,1,1,2129,9,2342,-9,B6,N625JB,97,JFK,DEN,223,1626,21,29
2013,1,1,2134,49,20,28,UA,N27733,1106,EWR,FLL,152,1065,21,34
2013,1,1,2140,5,210,-14,B6,N284JB,701,JFK,SJU,189,1598,21,40
2013,1,1,2157,2,43,2,B6,N537JB,43,JFK,MCO,140,944,22,57
2013,1,1,2205,285,46,246,AA,N5DNAA,1999,EWR,MIA,146,1085,22,5
2013,1,1,2209,24,58,21,B6,N608JB,35,JFK,PBI,143,1028,22,9
2013,1,1,2209,14,2400,23,B6,N216JB,1109,JFK,RDU,86,427,22,9
2013,1,1,2211,26,2339,28,B6,N228JB,104,JFK,BUF,64,301,22,11
2013,1,1,2217,47,140,73,B6,N516JB,21,JFK,TPA,163,1005,22,17
2013,1,1,2221,141,2331,127,EV,N13566,4462,EWR,BUF,56,282,22,21
2013,1,1,2224,24,2324,8,EV,N16561,4206,EWR,PWM,47,284,22,24
2013,1,1,2229,30,149,49,B6,N531JB,11,JFK,FLL,153,1069,22,29
2013,1,1,2302,62,2342,49,EV,N13903,4276,EWR,BDL,24,116,23,2
2013,1,1,2306,21,28,23,B6,N281JB,30,JFK,ROC,59,264,23,6
2013,1,1,2307,22,32,35,B6,N178JB,128,JFK,BTV,59,266,23,7
2013,1,1,2310,15,24,9,B6,N646JB,112,JFK,BUF,57,301,23,10
2013,1,1,2312,192,21,191,EV,N13958,4312,EWR,DCA,44,199,23,12
2013,1,1,2323,83,22,69,EV,N13538,4257,EWR,BTV,44,266,23,23
2013,1,1,2326,116,131,73,B6,N594JB,199,JFK,LAS,290,2248,23,26
2013,1,1,2327,37,32,33,B6,N639JB,22,JFK,SYR,45,209,23,27
2013,1,1,2343,379,314,456,EV,N21197,4321,EWR,MCI,222,1092,23,43
2013,1,2,42,43,518,36,B6,N580JB,707,JFK,SJU,189,1598,0,42
2013,1,2,126,156,233,154,B6,N636JB,22,JFK,SYR,49,209,1,26
2013,1,2,458,-2,703,13,US,N162UW,1030,EWR,CLT,108,529,5,58
2013,1,2,536,7,840,12,UA,N493UA,407,LGA,IAH,231,1416,5,36
2013,1,2,554,-6,909,11,B6,N805JB,371,LGA,FLL,159,1076,6,54
2013,1,2,555,-5,931,21,AA,N3BEAA,707,LGA,DFW,255,1389,6,55
2013,1,2,556,-4,724,1,EV,N836AS,5708,LGA,IAD,54,229,6,56
2013,1,2,557,-8,832,9,DL,N325US,544,LGA,CVG,117,585,6,57
2013,1,2,558,-2,838,23,FL,N896AT,345,LGA,ATL,129,762,6,58
2013,1,2,600,0,814,25,EV,N13914,4334,EWR,CMH,98,463,6,0
2013,1,2,600,0,819,4,9E,N8946A,4171,EWR,CVG,120,569,6,0
2013,1,2,600,0,737,12,WN,N8311Q,3136,LGA,MDW,117,725,6,0
2013,1,2,600,0,747,12,UA,N62631,1280,LGA,ORD,125,733,6,0
2013,1,2,602,2,646,-13,US,N951UW,1833,LGA,PHL,28,96,6,2
2013,1,2,603,3,733,-12,AA,N3CRAA,301,LGA,ORD,118,733,6,3
2013,1,2,603,4,912,-4,UA,N17229,1676,EWR,LAX,341,2454,6,3
2013,1,2,605,5,851,-44,UA,N832UA,421,EWR,SFO,329,2565,6,5
2013,1,2,606,-4,846,1,DL,N387DA,1743,JFK,ATL,129,760,6,6
2013,1,2,606,-4,825,5,DL,N915DE,1919,LGA,MSP,167,1020,6,6
2013,1,2,609,9,909,15,B6,N630JB,507,EWR,FLL,158,1065,6,9
2013,1,2,610,10,826,19,EV,N740EV,5310,LGA,MEM,172,963,6,10
2013,1,2,610,-5,854,10,DL,N304DQ,575,EWR,ATL,124,746,6,10
2013,1,2,611,11,756,31,WN,N235WN,1563,EWR,MDW,139,711,6,11
2013,1,2,612,12,901,11,B6,N579JB,343,EWR,PBI,146,1023,6,12
2013,1,2,616,16,1001,44,UA,N19141,1141,JFK,LAX,354,2475,6,16
2013,1,2,617,2,837,20,US,N745VJ,1567,JFK,CLT,106,541,6,17
2013,1,2,621,11,912,-3,AA,N3EVAA,1837,LGA,MIA,155,1096,6,21
2013,1,2,624,24,908,43,MQ,N513MQ,4650,LGA,ATL,138,762,6,24
2013,1,2,625,-5,833,3,MQ,N504MQ,4576,LGA,CLT,106,544,6,25
2013,1,2,625,-4,935,1,UA,N461UA,473,LGA,IAH,230,1416,6,25
2013,1,2,625,-5,954,8,UA,N802UA,516,EWR,DFW,249,1372,6,25
2013,1,2,626,-4,850,17,US,N445US,1019,EWR,CLT,103,529,6,26
2013,1,2,628,-2,935,3,DL,N912DE,2137,LGA,TPA,159,1010,6,28
2013,1,2,628,13,730,15,WN,N961WN,3641,EWR,BWI,42,169,6,28
2013,1,2,629,14,746,11,EV,N15574,4144,EWR,IAD,51,212,6,29
2013,1,2,629,9,844,17,EV,N11565,4460,EWR,CVG,118,569,6,29
2013,1,2,630,20,948,27,B6,N665JB,135,JFK,RSW,177,1074,6,30
2013,1,2,630,-5,948,6,DL,N969DL,1879,LGA,FLL,166,1076,6,30
2013,1,2,632,2,941,1,UA,N521UA,387,EWR,LAX,325,2454,6,32
2013,1,2,634,4,806,-4,AA,N3DYAA,303,LGA,ORD,123,733,6,34
2013,1,2,636,-1,1012,17,UA,N38727,1276,EWR,AUS,248,1504,6,36
2013,1,2,636,5,1005,-9,UA,N406UA,908,EWR,PHX,299,2133,6,36
2013,1,2,637,-3,832,23,EV,N17108,3829,EWR,BNA,138,748,6,37
2013,1,2,637,7,1012,-6,US,N545UW,27,JFK,PHX,312,2153,6,37
2013,1,2,637,6,821,6,UA,N39297,1162,EWR,CLE,79,404,6,37
2013,1,2,641,6,926,9,EV,N12996,3831,EWR,ATL,138,746,6,41
2013,1,2,641,6,1013,33,AA,N3CFAA,711,LGA,DFW,249,1389,6,41
2013,1,2,642,12,854,13,US,N538UW,1433,LGA,CLT,109,544,6,42
2013,1,2,647,2,849,-27,UA,N587UA,320,LGA,DEN,218,1620,6,47
2013,1,2,647,1,738,-31,UA,N821UA,785,EWR,BOS,34,200,6,47
2013,1,2,647,2,903,15,US,N565UW,926,EWR,CLT,102,529,6,47
2013,1,2,654,3,1003,8,UA,N78285,1701,EWR,FLL,168,1065,7,54
2013,1,2,656,-4,1013,6,B6,N656JB,981,JFK,FLL,162,1069,7,56
2013,1,2,656,-9,1014,34,MQ,N719MQ,4534,LGA,XNA,233,1147,7,56
2013,1,2,700,30,917,37,EV,N17984,4471,EWR,CLT,102,529,7,0
2013,1,2,700,0,851,1,AA,N436AA,305,LGA,ORD,122,733,7,0
2013,1,2,700,0,1017,2,AA,N3JJAA,2279,LGA,MIA,163,1096,7,0
2013,1,2,701,-4,1001,18,DL,N339NB,1445,LGA,MSY,193,1183,7,1
2013,1,2,702,2,1054,46,UA,N574UA,756,EWR,TPA,164,997,7,2
2013,1,2,704,9,947,26,B6,N236JB,117,JFK,MSY,192,1182,7,4
2013,1,2,704,4,1142,-12,UA,N37456,1152,EWR,SJU,194,1608,7,4
2013,1,2,705,35,1209,29,AA,N3GEAA,413,JFK,SJU,197,1598,7,5
2013,1,2,709,9,1006,-8,B6,N583JB,671,JFK,LAX,327,2475,7,9
2013,1,2,712,12,945,4,DL,N541US,1547,LGA,ATL,125,762,7,12
2013,1,2,712,12,844,12,UA,N76254,1223,LGA,ORD,127,733,7,12
2013,1,2,715,-6,1013,1,B6,N625JB,987,JFK,MCO,144,944,7,15
2013,1,2,720,80,905,90,MQ,N520MQ,3768,EWR,ORD,112,719,7,20
2013,1,2,723,10,846,-3,UA,N529UA,393,EWR,ORD,114,719,7,23
2013,1,2,727,42,1024,-4,UA,N820UA,277,EWR,SNA,338,2434,7,27
2013,1,2,728,-2,1001,9,UA,N413UA,311,EWR,DEN,251,1605,7,28
2013,1,2,729,9,846,6,FL,N982AT,850,LGA,MKE,113,738,7,29
2013,1,2,729,0,1047,8,B6,N645JB,1601,LGA,RSW,168,1080,7,29
2013,1,2,730,15,1206,0,B6,N559JB,715,JFK,SJU,187,1598,7,30
2013,1,2,732,2,1105,5,AA,N322AA,33,JFK,LAX,351,2475,7,32
2013,1,2,732,-4,914,24,B6,N506JB,44,JFK,SYR,50,209,7,32
2013,1,2,732,0,1047,7,UA,N73291,1509,LGA,IAH,230,1416,7,32
2013,1,2,733,-2,902,4,B6,N337JB,20,JFK,ROC,57,264,7,33
2013,1,2,734,34,1045,20,WN,N485WN,20,EWR,HOU,235,1411,7,34
2013,1,2,734,2,844,-9,UA,N37408,1199,EWR,BOS,34,200,7,34
2013,1,2,737,-8,1042,6,B6,N504JB,983,LGA,TPA,162,1010,7,37
2013,1,2,739,4,1033,2,UA,N19117,1296,EWR,MCO,144,937,7,39
2013,1,2,740,0,1025,10,WN,N468WN,1581,LGA,DEN,263,1620,7,40
2013,1,2,741,-2,932,12,EV,N14542,4348,EWR,GSO,94,445,7,41
2013,1,2,741,1,1005,-14,UA,N533UA,328,LGA,DEN,220,1620,7,41
2013,1,2,743,-2,858,1,9E,N902XJ,3373,JFK,PHL,30,94,7,43
2013,1,2,744,14,1017,10,DL,N989DL,807,EWR,ATL,128,746,7,44
2013,1,2,745,15,1112,32,AA,N455AA,715,LGA,DFW,244,1389,7,45
2013,1,2,750,25,1048,28,UA,N79521,1724,EWR,PBI,151,1023,8,50
2013,1,2,752,7,1055,13,UA,N430UA,251,EWR,IAH,215,1400,8,52
2013,1,2,754,79,900,75,EV,N22909,4241,EWR,DCA,46,199,8,54
2013,1,2,755,-5,1100,6,B6,N703JB,517,EWR,MCO,146,937,8,55
2013,1,2,757,-2,1018,19,US,N537UW,1733,LGA,CLT,106,544,8,57
